canonical_column,source_family_file,column,family,feature,version,segment,missing_rate,non_null_count
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_living_norm:14dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_living_norm:14dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_living,norm,14dhist,0.5431226392060551,31811
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_living_norm:14dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_living_norm:14dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_living,norm,14dhist,0.5431226392060551,31811
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_living_norm:14dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_living_norm:14dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_living,norm,14dhist,0.561965904031482,30499
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living_norm:14dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living_norm:14dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_living,norm,14dhist,0.5431226392060551,31811
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_study,norm,14dhist,0.5488675370186853,31411
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_study,norm,14dhist,0.5488675370186853,31411
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_study,norm,14dhist,0.5488675370186853,31411
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_study,norm,14dhist,0.5488675370186853,31411
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_study,norm,14dhist,0.5488675370186853,31411
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_study,norm,14dhist,0.5699943987246326,29940
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study_norm:14dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study_norm:14dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_study,norm,14dhist,0.5488675370186853,31411
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_home,norm,14dhist,0.24319588665316616,52694
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_home,norm,14dhist,0.24319588665316616,52694
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_home,norm,14dhist,0.24319588665316616,52694
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_home,norm,14dhist,0.24319588665316616,52694
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_home,norm,14dhist,0.24319588665316616,52694
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_home,norm,14dhist,0.24394272336880807,52642
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home_norm:14dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home_norm:14dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_home,norm,14dhist,0.24319588665316616,52694
screen__f_screen:phone_screen_rapids_countepisodeunlock:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock:7dhist,f_screen,phone_screen_rapids_countepisodeunlock,raw,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_sumdurationunlock:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock:7dhist,f_screen,phone_screen_rapids_sumdurationunlock,raw,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_maxdurationunlock:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock:7dhist,f_screen,phone_screen_rapids_maxdurationunlock,raw,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_mindurationunlock:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock:7dhist,f_screen,phone_screen_rapids_mindurationunlock,raw,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_avgdurationunlock:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock:7dhist,f_screen,phone_screen_rapids_avgdurationunlock,raw,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_stddurationunlock:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock:7dhist,f_screen,phone_screen_rapids_stddurationunlock,raw,7dhist,0.22231318310425555,54148
screen__f_screen:phone_screen_rapids_firstuseafter00unlock:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock,raw,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_exercise,raw,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_exercise,raw,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_exercise,raw,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_exercise,raw,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_exercise,raw,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_exercise,raw,7dhist,0.6794490642997688,22319
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_exercise:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_exercise:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_exercise,raw,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_greens,raw,7dhist,0.5372628434371723,32219
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_greens,raw,7dhist,0.5372628434371723,32219
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_greens,raw,7dhist,0.5372628434371723,32219
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_greens,raw,7dhist,0.5372628434371723,32219
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_greens,raw,7dhist,0.5372628434371723,32219
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_greens,raw,7dhist,0.5564077153977623,30886
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_greens:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_greens:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_greens,raw,7dhist,0.5372628434371723,32219
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_living:7dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_living,raw,7dhist,0.5748344751317735,29603
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_living:7dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_living,raw,7dhist,0.5748344751317735,29603
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_living:7dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_living,raw,7dhist,0.5748344751317735,29603
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_living:7dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_living,raw,7dhist,0.5748344751317735,29603
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_living:7dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_living,raw,7dhist,0.5748344751317735,29603
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_living:7dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_living,raw,7dhist,0.5928016430407744,28352
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_living:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_living,raw,7dhist,0.5748344751317735,29603
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_study:7dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_study,raw,7dhist,0.5780372556623149,29380
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_study:7dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_study,raw,7dhist,0.5780372556623149,29380
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_study:7dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_study,raw,7dhist,0.5780372556623149,29380
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_study:7dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_study,raw,7dhist,0.5780372556623149,29380
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_study:7dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_study,raw,7dhist,0.5780372556623149,29380
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_study:7dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_study,raw,7dhist,0.596061872549442,28125
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_study:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_study,raw,7dhist,0.5780372556623149,29380
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_home:7dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_home,raw,7dhist,0.2554325189940684,51842
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_home:7dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_home,raw,7dhist,0.2554325189940684,51842
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_home:7dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_home,raw,7dhist,0.2554325189940684,51842
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_home:7dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_home,raw,7dhist,0.2554325189940684,51842
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_home:7dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_home,raw,7dhist,0.2554325189940684,51842
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_home:7dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_home,raw,7dhist,0.25669639651284704,51754
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_locmap_home:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock_locmap_home,raw,7dhist,0.2554325189940684,51842
screen__f_screen:phone_screen_rapids_countepisodeunlock_dis:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_dis:7dhist,f_screen,phone_screen_rapids_countepisodeunlock,dis,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_sumdurationunlock_dis:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_dis:7dhist,f_screen,phone_screen_rapids_sumdurationunlock,dis,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_maxdurationunlock_dis:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_dis:7dhist,f_screen,phone_screen_rapids_maxdurationunlock,dis,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_mindurationunlock_dis:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_dis:7dhist,f_screen,phone_screen_rapids_mindurationunlock,dis,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_avgdurationunlock_dis:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_dis:7dhist,f_screen,phone_screen_rapids_avgdurationunlock,dis,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_stddurationunlock_dis:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_dis:7dhist,f_screen,phone_screen_rapids_stddurationunlock,dis,7dhist,0.22231318310425555,54148
screen__f_screen:phone_screen_rapids_firstuseafter00unlock_dis:7dhist,screen,f_screen:phone_screen_rapids_firstuseafter00unlock_dis:7dhist,f_screen,phone_screen_rapids_firstuseafter00unlock,dis,7dhist,0.22152325965501887,54203
screen__f_screen:phone_screen_rapids_countepisodeunlock_locmap_exercise_dis:7dhist,screen,f_screen:phone_screen_rapids_countepisodeunlock_locmap_exercise_dis:7dhist,f_screen,phone_screen_rapids_countepisodeunlock_locmap_exercise,dis,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_sumdurationunlock_locmap_exercise_dis:7dhist,screen,f_screen:phone_screen_rapids_sumdurationunlock_locmap_exercise_dis:7dhist,f_screen,phone_screen_rapids_sumdurationunlock_locmap_exercise,dis,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_maxdurationunlock_locmap_exercise_dis:7dhist,screen,f_screen:phone_screen_rapids_maxdurationunlock_locmap_exercise_dis:7dhist,f_screen,phone_screen_rapids_maxdurationunlock_locmap_exercise,dis,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_mindurationunlock_locmap_exercise_dis:7dhist,screen,f_screen:phone_screen_rapids_mindurationunlock_locmap_exercise_dis:7dhist,f_screen,phone_screen_rapids_mindurationunlock_locmap_exercise,dis,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_avgdurationunlock_locmap_exercise_dis:7dhist,screen,f_screen:phone_screen_rapids_avgdurationunlock_locmap_exercise_dis:7dhist,f_screen,phone_screen_rapids_avgdurationunlock_locmap_exercise,dis,7dhist,0.6278455196978183,25912
screen__f_screen:phone_screen_rapids_stddurationunlock_locmap_exercise_dis:7dhist,screen,f_screen:phone_screen_rapids_stddurationunlock_locmap_exercise_dis:7dhist,f_screen,phone_screen_rapids_stddurationunlock_locmap_exercise,dis,7dhist,0.6794490642997688,22319
