target,horizon,issue_time,model,feature
screen_unlock_duration,next_week,morning,history_plus_fingerprint,is_weekend
screen_unlock_duration,next_week,morning,history_plus_fingerprint,study_day
screen_unlock_duration,next_week,morning,history_plus_fingerprint,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,morning,history_plus_fingerprint,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,morning,history_plus_fingerprint,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,morning,history_plus_fingerprint,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,morning,history_plus_fingerprint,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,weekday
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,is_weekend
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,study_day
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,morning,history_fingerprint_plus_today,f_screen:phone_screen_rapids_sumdurationunlock:morning
screen_unlock_duration,next_week,afternoon,calendar_only,weekday
screen_unlock_duration,next_week,afternoon,calendar_only,is_weekend
screen_unlock_duration,next_week,afternoon,calendar_only,study_day
screen_unlock_duration,next_week,afternoon,recent_history_only,weekday
screen_unlock_duration,next_week,afternoon,recent_history_only,is_weekend
screen_unlock_duration,next_week,afternoon,recent_history_only,study_day
screen_unlock_duration,next_week,afternoon,recent_history_only,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,afternoon,recent_history_only,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,afternoon,recent_history_only,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,afternoon,fingerprint_42d_only,weekday
screen_unlock_duration,next_week,afternoon,fingerprint_42d_only,is_weekend
screen_unlock_duration,next_week,afternoon,fingerprint_42d_only,study_day
screen_unlock_duration,next_week,afternoon,fingerprint_42d_only,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,afternoon,fingerprint_42d_only,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,afternoon,today_partial_only,weekday
screen_unlock_duration,next_week,afternoon,today_partial_only,is_weekend
screen_unlock_duration,next_week,afternoon,today_partial_only,study_day
screen_unlock_duration,next_week,afternoon,today_partial_only,f_screen:phone_screen_rapids_sumdurationunlock:morning
screen_unlock_duration,next_week,afternoon,today_partial_only,f_screen:phone_screen_rapids_sumdurationunlock:afternoon
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,weekday
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,is_weekend
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,study_day
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,afternoon,history_plus_fingerprint,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,weekday
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,is_weekend
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,study_day
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,f_screen:phone_screen_rapids_sumdurationunlock:morning
screen_unlock_duration,next_week,afternoon,history_fingerprint_plus_today,f_screen:phone_screen_rapids_sumdurationunlock:afternoon
screen_unlock_duration,next_week,evening,calendar_only,weekday
screen_unlock_duration,next_week,evening,calendar_only,is_weekend
screen_unlock_duration,next_week,evening,calendar_only,study_day
screen_unlock_duration,next_week,evening,recent_history_only,weekday
screen_unlock_duration,next_week,evening,recent_history_only,is_weekend
screen_unlock_duration,next_week,evening,recent_history_only,study_day
screen_unlock_duration,next_week,evening,recent_history_only,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,evening,recent_history_only,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,evening,recent_history_only,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,evening,fingerprint_42d_only,weekday
screen_unlock_duration,next_week,evening,fingerprint_42d_only,is_weekend
screen_unlock_duration,next_week,evening,fingerprint_42d_only,study_day
screen_unlock_duration,next_week,evening,fingerprint_42d_only,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,evening,fingerprint_42d_only,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,evening,today_partial_only,weekday
screen_unlock_duration,next_week,evening,today_partial_only,is_weekend
screen_unlock_duration,next_week,evening,today_partial_only,study_day
screen_unlock_duration,next_week,evening,today_partial_only,f_screen:phone_screen_rapids_sumdurationunlock:morning
screen_unlock_duration,next_week,evening,today_partial_only,f_screen:phone_screen_rapids_sumdurationunlock:afternoon
screen_unlock_duration,next_week,evening,today_partial_only,f_screen:phone_screen_rapids_sumdurationunlock:evening
screen_unlock_duration,next_week,evening,history_plus_fingerprint,weekday
screen_unlock_duration,next_week,evening,history_plus_fingerprint,is_weekend
screen_unlock_duration,next_week,evening,history_plus_fingerprint,study_day
screen_unlock_duration,next_week,evening,history_plus_fingerprint,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,evening,history_plus_fingerprint,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,evening,history_plus_fingerprint,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,evening,history_plus_fingerprint,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,evening,history_plus_fingerprint,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,weekday
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,is_weekend
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,study_day
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,screen_unlock_duration__yesterday
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,screen_unlock_duration__roll7_mean
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,screen_unlock_duration__roll14_mean
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,screen_unlock_duration__roll42_mean
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,screen_unlock_duration__roll42_std
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,f_screen:phone_screen_rapids_sumdurationunlock:morning
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,f_screen:phone_screen_rapids_sumdurationunlock:afternoon
screen_unlock_duration,next_week,evening,history_fingerprint_plus_today,f_screen:phone_screen_rapids_sumdurationunlock:evening
steps_sum,tomorrow,morning,calendar_only,weekday
steps_sum,tomorrow,morning,calendar_only,is_weekend
steps_sum,tomorrow,morning,calendar_only,study_day
steps_sum,tomorrow,morning,recent_history_only,weekday
steps_sum,tomorrow,morning,recent_history_only,is_weekend
steps_sum,tomorrow,morning,recent_history_only,study_day
steps_sum,tomorrow,morning,recent_history_only,steps_sum__yesterday
steps_sum,tomorrow,morning,recent_history_only,steps_sum__roll7_mean
steps_sum,tomorrow,morning,recent_history_only,steps_sum__roll14_mean
steps_sum,tomorrow,morning,fingerprint_42d_only,weekday
steps_sum,tomorrow,morning,fingerprint_42d_only,is_weekend
steps_sum,tomorrow,morning,fingerprint_42d_only,study_day
steps_sum,tomorrow,morning,fingerprint_42d_only,steps_sum__roll42_mean
steps_sum,tomorrow,morning,fingerprint_42d_only,steps_sum__roll42_std
steps_sum,tomorrow,morning,today_partial_only,weekday
steps_sum,tomorrow,morning,today_partial_only,is_weekend
steps_sum,tomorrow,morning,today_partial_only,study_day
steps_sum,tomorrow,morning,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumsteps:morning
steps_sum,tomorrow,morning,history_plus_fingerprint,weekday
steps_sum,tomorrow,morning,history_plus_fingerprint,is_weekend
steps_sum,tomorrow,morning,history_plus_fingerprint,study_day
steps_sum,tomorrow,morning,history_plus_fingerprint,steps_sum__yesterday
steps_sum,tomorrow,morning,history_plus_fingerprint,steps_sum__roll7_mean
steps_sum,tomorrow,morning,history_plus_fingerprint,steps_sum__roll14_mean
steps_sum,tomorrow,morning,history_plus_fingerprint,steps_sum__roll42_mean
steps_sum,tomorrow,morning,history_plus_fingerprint,steps_sum__roll42_std
steps_sum,tomorrow,morning,history_fingerprint_plus_today,weekday
steps_sum,tomorrow,morning,history_fingerprint_plus_today,is_weekend
steps_sum,tomorrow,morning,history_fingerprint_plus_today,study_day
steps_sum,tomorrow,morning,history_fingerprint_plus_today,steps_sum__yesterday
steps_sum,tomorrow,morning,history_fingerprint_plus_today,steps_sum__roll7_mean
steps_sum,tomorrow,morning,history_fingerprint_plus_today,steps_sum__roll14_mean
steps_sum,tomorrow,morning,history_fingerprint_plus_today,steps_sum__roll42_mean
steps_sum,tomorrow,morning,history_fingerprint_plus_today,steps_sum__roll42_std
steps_sum,tomorrow,morning,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumsteps:morning
steps_sum,tomorrow,afternoon,calendar_only,weekday
steps_sum,tomorrow,afternoon,calendar_only,is_weekend
steps_sum,tomorrow,afternoon,calendar_only,study_day
steps_sum,tomorrow,afternoon,recent_history_only,weekday
steps_sum,tomorrow,afternoon,recent_history_only,is_weekend
steps_sum,tomorrow,afternoon,recent_history_only,study_day
steps_sum,tomorrow,afternoon,recent_history_only,steps_sum__yesterday
steps_sum,tomorrow,afternoon,recent_history_only,steps_sum__roll7_mean
steps_sum,tomorrow,afternoon,recent_history_only,steps_sum__roll14_mean
steps_sum,tomorrow,afternoon,fingerprint_42d_only,weekday
steps_sum,tomorrow,afternoon,fingerprint_42d_only,is_weekend
steps_sum,tomorrow,afternoon,fingerprint_42d_only,study_day
steps_sum,tomorrow,afternoon,fingerprint_42d_only,steps_sum__roll42_mean
steps_sum,tomorrow,afternoon,fingerprint_42d_only,steps_sum__roll42_std
steps_sum,tomorrow,afternoon,today_partial_only,weekday
steps_sum,tomorrow,afternoon,today_partial_only,is_weekend
steps_sum,tomorrow,afternoon,today_partial_only,study_day
steps_sum,tomorrow,afternoon,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumsteps:morning
steps_sum,tomorrow,afternoon,today_partial_only,f_steps:fitbit_steps_intraday_rapids_sumsteps:afternoon
steps_sum,tomorrow,afternoon,history_plus_fingerprint,weekday
steps_sum,tomorrow,afternoon,history_plus_fingerprint,is_weekend
steps_sum,tomorrow,afternoon,history_plus_fingerprint,study_day
steps_sum,tomorrow,afternoon,history_plus_fingerprint,steps_sum__yesterday
steps_sum,tomorrow,afternoon,history_plus_fingerprint,steps_sum__roll7_mean
steps_sum,tomorrow,afternoon,history_plus_fingerprint,steps_sum__roll14_mean
steps_sum,tomorrow,afternoon,history_plus_fingerprint,steps_sum__roll42_mean
steps_sum,tomorrow,afternoon,history_plus_fingerprint,steps_sum__roll42_std
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,weekday
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,is_weekend
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,study_day
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,steps_sum__yesterday
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,steps_sum__roll7_mean
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,steps_sum__roll14_mean
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,steps_sum__roll42_mean
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,steps_sum__roll42_std
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumsteps:morning
steps_sum,tomorrow,afternoon,history_fingerprint_plus_today,f_steps:fitbit_steps_intraday_rapids_sumsteps:afternoon
steps_sum,tomorrow,evening,calendar_only,weekday
steps_sum,tomorrow,evening,calendar_only,is_weekend
steps_sum,tomorrow,evening,calendar_only,study_day
steps_sum,tomorrow,evening,recent_history_only,weekday
steps_sum,tomorrow,evening,recent_history_only,is_weekend
steps_sum,tomorrow,evening,recent_history_only,study_day
steps_sum,tomorrow,evening,recent_history_only,steps_sum__yesterday
steps_sum,tomorrow,evening,recent_history_only,steps_sum__roll7_mean
steps_sum,tomorrow,evening,recent_history_only,steps_sum__roll14_mean
steps_sum,tomorrow,evening,fingerprint_42d_only,weekday
steps_sum,tomorrow,evening,fingerprint_42d_only,is_weekend
steps_sum,tomorrow,evening,fingerprint_42d_only,study_day
steps_sum,tomorrow,evening,fingerprint_42d_only,steps_sum__roll42_mean
steps_sum,tomorrow,evening,fingerprint_42d_only,steps_sum__roll42_std
steps_sum,tomorrow,evening,today_partial_only,weekday
steps_sum,tomorrow,evening,today_partial_only,is_weekend
steps_sum,tomorrow,evening,today_partial_only,study_day
